#pid	label	UserInfo_FollowCount	UserInfo_FollowedCount	UserInfo_FollowFollowedRatio	UserInfo_RegTime	UserInfo_HasMobile	UserInfo_HasBirth	UserInfo_HasSex	UserInfo_IsMale	UserInfo_IsFemale	UserInfo_IsGroupOwner	UserInfo_MaxLevel	UserInfo_FourmNum	UserInfo_LevelMean	UserInfo_LevelVar	UserInfo_NowLevel	UserInfo_UnamePattern0	UserInfo_UnamePattern1	UserInfo_UnamePattern2	UserInfo_UnameIsEnNum	UserInfo_IsQQName	ForumInfo_ForumInfo	ForumInfo_Level2Info	ForumInfo_Level1Info	ForumInfo_RankInfo	ForumInfo_RankMean	ForumInfo_RankVar	ForumInfo_NowRank	ForumInfo_FormTitleMatchRatio	ForumInfo_Level1Name0	ForumInfo_Level1Name1	ForumInfo_Level1Name2	ForumInfo_Level1Name3	ForumInfo_Level1Name4	ForumInfo_Level1Name5	ForumInfo_Level1Name6	ForumInfo_Level1Name7	ForumInfo_Level1Name8	ForumInfo_Level1Name9	ForumInfo_Level1Name10	ForumInfo_Level1Name11	ForumInfo_Level1Name12	ForumInfo_Level1Name13	ForumInfo_Level1Name14	ForumInfo_Level1Name15	ForumInfo_Level1Name16	ForumInfo_Level1Name17	ForumInfo_Level1Name18	ForumInfo_Level1Name19	ForumInfo_Level1Name20	ForumInfo_Level1Name21	ForumInfo_Level1Name22	ForumInfo_Level1Name23	ForumInfo_Level1Name24	ForumInfo_Level1Name25	ForumInfo_Level1Name26	ForumInfo_Level1Name27	ForumInfo_Level1Name28	ContentSim_AvgSimByThread1	ContentSim_AvgSimByForum	ContentSim_AvgSimByThread2	ContentSim_Top2ContentsSim	TitleSim_AvgSimByThread	TitleSim_AvgSimByForum	TitleSim_Top2TitleSim	RepeatString_TextLengthMean	RepeatString_TextLengthVar	RepeatString_TextCnLengthMean	RepeatString_TextCnLengthVar	RepeatString_NowLength	RepeatString_NowCnLength	RepeatString_NowCnRatio	RepeatString_CnRatio	RepeatString_ThreadTextLengthMean	RepeatString_ThreadTextLengthVar	RepeatString_ReplyTextLengthMean	RepeatString_ReplyTextLengthVar	UrlWeight_NowUrlScore	UrlWeight_NowHasVideo	UrlWeight_NowHasEmail	UrlWeight_NowHasPic	UrlWeight_UrlScoreAvg	UrlWeight_UrlScoreAvgMultTextLength	UrlWeight_UrlScoreMin	UrlWeight_UrlScoreMax	UrlWeight_UrlRatio	UrlWeight_PicRatio	UrlWeight_PicRatioMultTextLength	UrlWeight_EmailRatio	UrlWeight_VideoRatio	UrlWeight_VideoRatioMultTextLength	UrlWeight_AnyRatio	UrlWeight_AnyRatioMultTextLength	UrlWeight_UniqueUrlRatio	UrlWeight_UniquePicRatio	UrlWeight_UniqueVideoRatio	NumberWeight_NumRatio	NumberWeight_UniqueNumRatio	NumberWeight_DeformNumRatio	UnusualChar_	UnusualCn_UnusualCnPostsRatio	UnusualCn_UnusualCnRatio	DictMatch_WhiteTitleRatio	DictMatch_NowBlackTitleCount	DictMatch_NowGrayTitleCount	DictMatch_NowBlackTitleCount2	DictMatch_NowGrayTitleCount2	DictMatch_NowBlackContentCount	DictMatch_NowGrayContentCount	DictMatch_NowBlackContentCount2	DictMatch_NowGrayContentCount2	DictMatch_BlackTitleRatio	DictMatch_GrayTitleRatio	DictMatch_BlackTitleRatio2	DictMatch_GrayTitleRatio2	DictMatch_BlackContentPerPost	DictMatch_GrayContentPerPost	DictMatch_BlackContentPerPost2	DictMatch_GrayContentPerPost2	DictMatch_TitleModifyRatio	DictMatch_ContentModifyRatio	LanguageModel_NowLmScore	LanguageModel_NowFirstLmScore	LanguageModel_NowLastLmScore	LanguageModel_LmScoreAvg	LanguageModel_FirstLmScoreAvg	LanguageModel_LastLmScoreAvg	LanguageModel_BadLmScoreAvg	LanguageModel_BadFirstLmScoreAvg	LanguageModel_BadLastLmScoreAvg	LTrate_TrateNum	LTrate_NowTrateScore	LTrate_NowThreadTrateScore	LTrate_NowReplyTrateScore	LTrate_TrateMean	LTrate_TrateVar	LTrate_ThreadTrateMean	LTrate_ThreadTrateVar	LTrate_ReplyTrateMean	LTrate_ReplyTrateVar	LTrate_Bukets0	LTrate_Bukets1	LTrate_Bukets2	LTrate_Bukets3	LTrate_TBukets0	LTrate_TBukets1	LTrate_TBukets2	LTrate_TBukets3	LTrate_PBukets0	LTrate_PBukets1	LTrate_PBukets2	LTrate_PBukets3	LTrate_TrateMean2	LTrate_TrateMean3	LTrate_TrateMean4	LTrate_TrateMean5	IPInfo_RecentLocs	IPInfo_RecentIps	IPInfo_RecentIpPrefix3	IPInfo_RecentIpPrefix2	IPInfo_RecentIpPrefix1	IPInfo_LocChanges	IPInfo_IpChanges	IPInfo_IpPrefix3Changes	IPInfo_IpPrefix2Changes	IPInfo_IpPrefix1Changes	IPInfo_ForeignIpRatio	MultiReplyTo_MultiReplyTo0	PostReplyRate_ThreadRatio	PostReplyRate_PostsNum	PostReplyRate_ThreadNum	PostReplyRate_UniqeThreadNum	PostReplyRate_UniqeThreadRatio	Time_TimeSpan0	Time_TimeSpan1	Time_TimeSpan2	Time_TimeSpan3	Time_TimeSpan4	Time_TimeSpanAvg	Time_TimeSpanVar	Time_HoursCovered	Time_NowTimeBin	Time_Bins0	Time_Bins1	Time_Bins2	Time_Bins3	Time_Bins4	Time_Bins5	DH_DH0	DH_DH1	DH_DH2	DH_DH3	DH_DH4	Sundry_PostType	Sundry_HistorySize	Sundry_PostsNumLast_1440_Minutes
_46421917134	1	1.38629	0	1.38629	1.09861	0	0	0	0	0	0	2	10	1.5	0.277778	1	2	0	0	1	0	0.943348	0.943348	0.943348	0.943348	3.29756	4.76113	3.3322	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.3	0.3	0	0	0.480838	0.196481	0	2.15828	0.22389	0.959158	1.53331	14	10	0.733333	0.620325	2.70805	0	4.35671	0	4.4	0	0	0	4.304	11.6554	4.16	4.4	0.6	0	0	0	0	0	0	0	0.166667	1	1	0	1	0	0.631579	0	0	0	0	0	0	0	0.0666667	0	0	0	0	0	0	0	1.26651	0	0	0	1	1	4.17825	4.17825	4.17825	3.1713	3.1713	3.1713	3.8426	3.8426	3.8426	10	-1.3	-1.3	0	-1.018	0.141996	-1.435	0.0105	-0.74	0.01744	0	1	0	0	0	1	0	0	0	1	0	0	-1.1	-1.20667	-1.29	-1.172	7	8	8	8	7	8	8	8	8	8	0	0.00996016	0.4	10	4	9	2.25	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	0.000243056	1	10	10
_46422083854	1	0.693147	0	0.693147	1.09861	0	0	0	0	0	0	2	10	0.2	0.4	0	2	0	0	1	0	1.64342	1.50479	1.50479	1.41848	7.91362	19.2522	3.3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.247056	0.247163	0	1	0.463215	0.188011	0.52381	2.44568	0.205116	1.8151	1.59237	14	10	0.733333	0.816996	2.70805	0	3.4325	0.749352	4.4	0	0	0	4.304	11.6554	4.16	4.4	0.3	0	0	0	0	0	0	0	0.333333	1	1	0	1	0	0.526316	0	0.125	0	0	0	0	0	0.0666667	0	0	0	0	0	0	0	0.870656	0	0	0	1	1	4.17825	4.17825	4.17825	3.56884	3.56884	3.56884	4.21994	4.21994	4.21994	10	-1.68	-1.68	0	-1.132	0.170862	-1.46667	0.0345333	-0.988571	0.164781	0	1	0	0	0	1	0	0	0	1	0	0	-1.51	-1.46667	-1.195	-1.08	4	4	4	4	3	4	4	4	4	3	0	0.00996016	0.3	10	3	10	3.33333	0	0	0	0	0	2.5	5.75	0.3	0	0.5	0	0.5	0	0	0	0	0	0	0	0.00261574	1	10	10
_46422119151	1	1.38629	0	1.38629	1.09861	0	0	0	0	0	0	2	10	0.5	0.277778	1	2	0	0	1	0	1.02965	1.02965	1.02965	1.02965	4.13985	7.57951	3.3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.4	0.4	0	1	0.611204	0.203262	0.777778	2.2499	0.233219	1.19895	1.59719	14	10	0.733333	0.676619	2.70805	0	4.35671	0	4.4	0	0	0	4.304	11.6554	4.16	4.4	0.5	0	0	0	0	0	0	0	0.2	1	1	0	1	0	0.736842	0	0	0	0	0	0	0	0.0666667	0	0	0	0	0	0	0	1.53851	0	0	0	1	1	4.17825	4.17825	4.17825	3.33912	3.33912	3.33912	4.17825	4.17825	4.17825	10	-1.42	-1.42	0	-1.03	0.133267	-1.364	0.01568	-0.696	0.00528	0	1	0	0	0	1	0	0	0	1	0	0	-1.42	-1.32667	-1.35	-1.228	7	10	10	10	8	10	10	10	10	10	0	0.00996016	0.5	10	5	10	2	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	0.000671296	1	10	10
_46422595551	1	0	0	0	2.48491	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	3.29584	0	3.29584	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94164	0	4.81218	0	139	122	0.878571	0.978212	6.45834	0	0	0	1.5438e+29	0	0	1	4.4	28.4167	1	3.08761e+29	0.166667	0.166667	1.07639	0	0	0	0.166667	1.07639	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.17553	2.53692	2.36621	2.17553	2.17553	2.17553	2.17553	2.53692	2.36621	1	0.78	0.78	0	0.78	0	0.78	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-1.11	-1.74	-2.055	-2.244	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	2	0	0	1	0	0	0	0	0	0	0	1	1	1	1
_46422797690	1	0	0	0	1.09861	0	0	0	0	0	0	3	10	0	0	0	3	2	0	0	0	1.41848	1.41848	1.27985	1.19355	5.57106	8.99429	4.30407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327862	0.331388	0	0	0.54128	0.384852	0.44	2.25399	0.772331	1.77157	1.51283	0	0	1	0.851747	3.27153	1.58755	3.36751	0.815423	4.4	0	0	0	4.304	14.0807	4.16	4.4	0.2	0	0	0	0	0	0	0	0.5	1	1	0	1	0	0.631579	0	0.192308	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22926	0	0	0	1	1	2.5	2.5	2.5	3.60531	3.60531	3.60531	4.26168	4.26168	4.26168	10	-1.3	-1.3	0	-1.18	0.1344	-1.424	0.01208	-0.936	0.14148	0	1	0	0	0	1	0	0	0	1	0	0	-1.45	-1.44	-1.175	-1.224	5	7	7	7	7	7	7	7	7	7	0	0.00996016	0.5	10	5	10	2	0	0	0	0	0	2.5	5.75	0.2	0	0.3	0	0.7	0	0	0	0	0	0	0	0.00100694	1	10	10
_46422868120	1	0	0	0	1.09861	0	0	0	0	0	0	3	10	0	0	0	1	3	1	0	0	1.19355	1.19355	1.19355	0.943348	6.25474	8.36369	4.30407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346091	0.327043	0	0	0.583101	0.233136	0.47619	2.34562	0.762171	2.04238	1.18007	0	0	1	0.909363	3.27153	1.58755	3.03778	0.543615	4.4	0	0	0	4.352	14.2377	4.16	4.4	0.1	0	0	0	0	0	0	0	1	1	1	0	1	0	0.631579	0	0.212121	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19559	0	0	0	1	1	2.5	2.5	2.5	3.89237	3.89237	3.89237	4.34347	4.34347	4.34347	10	-1.26	-1.26	0	-1.196	0.10416	-1.304	0.12688	-1.088	0.07832	0	1	0	0	0	1	0	0	0	1	0	0	-1.34	-1.50667	-1.405	-1.304	6	6	6	6	6	6	6	6	6	6	0	0.00996016	0.5	10	5	10	2	0	0	0	0	0	2.5	5.75	0.2	0	0.4	0	0.6	0	0	0	0	0	0	0	0.00177083	1	10	10
_46422905595	1	0.693147	0	0.693147	1.09861	0	0	0	0	0	0	2	10	0	0	0	2	0	0	1	0	1.02965	1.02965	1.02965	1.02965	4.80723	5.67852	4.30407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.4	0	0	0.533638	0.312487	0.240741	1.71238	1.52957	1.19895	1.59719	0	0	1	0.810709	3.76458	2.12619	4.35671	0	4.4	0	0	0	4.304	16.2027	4.16	4.4	0.2	0	0	0	0	0	0	0	0.5	1	1	0	1	0	0.736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8434	0	0	0	1	1	2.5	2.5	2.5	3.33912	3.33912	3.33912	4.17825	4.17825	4.17825	10	-1.24	-1.24	0	-1.234	0.108271	-1.37	0.0312	-0.69	0.0162	0	1	0	0	0	1	0	0	0	1	0	0	-1.12	-1.21333	-1.265	-1.292	7	10	10	10	7	9	10	10	10	7	0	0.00996016	0.8	10	8	10	1.25	0	0	0	0	0	2.5	5.75	0.1	2	0	0	1	0	0	0	0	0	0	0	0.000497685	1	10	10
_46423023641	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	2.83321	2.19128e-31	2.83321	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	0.9	1	1.5	0	1	7.65823	8.76512e-31	7.54592	0	2117	1892	0.893768	0.987029	7.83755	0	0	0	4.4	0	0	0	4.4	34.4852	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	1	0.1	0	0	0	0.0472973	0	0	0	0	0	0	0	0.000394633	0	0	0	0	0	0	0	1.15497	0	1	0	2.45179	2.85712	2.35683	2.45179	2.45179	2.45179	2.45179	2.85712	2.35683	10	-0.64	-0.64	0	-0.64	0	-0.64	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.64	-0.64	-0.64	-0.64	1	1	1	1	1	1	1	1	1	1	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.2	2	0	0	0.6	0.4	0	0	0	0	0	0	1	1	10	10
_46423369017	1	0	0	0	2.63906	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	3.93183	0	3.93183	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.94164	0	4.81218	0	139	122	0.878571	0.978212	6.45834	0	0	0	2.12057e+29	0	0	1	4.4	28.4167	1	4.24115e+29	0.166667	0.166667	1.07639	0	0	0	0.166667	1.07639	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.2163	2.53692	2.36621	2.2163	2.2163	2.2163	2.2163	2.53692	2.36621	1	0.74	0.74	0	0.74	0	0.74	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-1.13	-1.75333	-2.065	-2.252	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
_46423722130	1	0	0	0	7.92732	0	0	1	1	0	0	2	1	0	0	0	2	2	2	0	0	0	0	0	0	8.81907	0	8.81907	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6.23441	0	0	0	4.4	0	0	1	4.4	27.4314	4.4	4.4	0	0.166667	1.03907	0	0	0	0.166667	1.03907	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	-0.42	-0.42	0	-0.42	0	-0.42	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.71	-2.14	-2.355	-2.484	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
_46423968023	1	0.693147	4.84419	-4.15104	4.79579	1	0	1	0	1	1	10	10	0	0	0	1	2	2	0	0	0	0	0	0	3.85015	0	3.85015	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0157647	0.0157647	0	0.04	0.150843	0	0	2.40504	0.898258	1.06393	1.92724	36	22	0.621622	0.606141	5.26786	0	2.83998	0.779457	4.4	0	0	1	4.4	23.1786	4.4	4.4	0	0.2	1.05357	0	0	0	0.2	1.05357	1	1	1	0.6	0.166667	0.833333	0	0	0	0	0	0	0	0	0	0.0103093	0	0.0103093	0	0	0	0	0	0.881047	0	0.881047	1	1	3.12886	3.19008	3.41062	2.94682	2.94682	2.94682	3.39363	3.40588	3.44999	10	-0.78	-0.78	0	-1.466	0.0600933	-0.78	0	-1.54222	0.00224444	0	1	0	0	0	1	0	0	0	1	0	0	-1.15	-1.28	-1.345	-1.384	1	1	1	1	1	1	1	1	1	1	0	0.00996016	0.1	10	1	3	3	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	1	1	10	10
_46424198857	1	0	0	0	1.09861	0	0	0	0	0	0	1	2	0	0	0	2	0	0	1	0	0.693147	0.693147	0	0.693147	4.69858	1.84668	3.73767	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0.125	0	0.25	0	0	0.571429	0	0	1.64792	0.603474	0	8	9	2.64792	5.21762	0.000132202	0	0	4.4	0	0	0	4.4	22.9575	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.28893	3.28893	3.28893	2.89446	2.89446	2.89446	2.89446	2.89446	2.89446	2	-0.5	-0.5	0	-0.51	0.0002	-0.51	0.0002	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.51	-1.34	-1.755	-2.004	2	2	2	2	2	2	2	2	2	2	0	0	0.333333	2	2	2	1	0	0	0	0	0	2.5	5.75	0.5	3	0	0	0	1	0	0	0	0	0	0	0.0123727	1	2	2
_46425185306	1	2.89037	0	2.89037	0	0	0	0	0	0	0	2	7	2	0	2	1	3	2	0	0	0.59827	0.59827	0.59827	0.59827	9.05289	6.93433	7.51098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828571	0.828571	0.714286	1	0.691176	0.0245098	1	3.4369	0.0141314	3.31501	0.0269556	28	24	0.862069	0.972528	3.3673	2.46519e-31	3.63759	0	4.4	0	0	0	4.4	14.8161	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857	0	0.142857	0	0	0	0	0	1	1	2.2227	2.15022	2.47485	2.24449	2.24449	2.24449	2.25321	2.15022	2.55299	7	-0.8	-0.8	0	-0.937143	0.0553905	-0.8	0	-1.28	0.0032	0	1	0	0	0	1	0	0	0	1	0	0	-0.8	-0.8	-0.8	-0.8	3	4	4	4	4	4	5	5	5	5	0	0.0142288	0.714286	7	5	7	1.4	0	0	0	0	0	2.5	5.75	0.285714	3	0	0	0	1	0	0	0	0	0	0	9.25926e-05	1	7	7
_46425747213	1	0	2.19722	-2.19722	6.44413	0	1	1	1	0	0	7	1	0	0	0	1	1	1	0	0	0	0	0	0	3.3673	0	3.3673	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79176	0	0	0	5	0	0.166667	0.358197	5.21494	0	0	0	4.4	0	0	0	4.4	22.9457	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0.333333	0	0.333333	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	1	-0.44	-0.44	0	-0.44	0	-0.44	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.72	-2.14667	-2.36	-2.488	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
_46427822250	1	0	0	0	0.693147	0	0	0	0	0	0	2	1	0	0	0	2	2	2	0	0	0	0	0	0	2.89037	0	2.89037	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19722	0	0	8	9	3.19722	5.22575	0	0	0	4.4	0	0	0	4.4	22.9933	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.28893	3.28893	3.28893	3.28893	3.28893	3.28893	3.28893	3.28893	3.28893	1	-0.5	-0.5	0	-0.5	0	-0.5	0	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.75	-2.16667	-2.375	-2.5	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
_46428006889	1	0	0	0	0	0	0	0	0	0	0	5	10	5	0	5	1	1	1	0	0	0.325083	0	0	0.325083	3.87537	0.0318694	3.93183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36918	0.333333	0.369565	0	0	0	0	0	0	1	1	0	0	0	0	4.4	0	0	0	4.4	0	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	2.5	10	-1.2	-1.2	0	-0.786	0.03396	-0.786	0.03396	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-0.95	-0.986667	-0.915	-0.872	2	2	2	2	2	2	2	2	2	2	0	0.00996016	1	10	10	10	1	0	0	0	0	0	2.5	5.75	0.4	5	0	0	0.3	0.5	0	0.2	0	0	0	0	0.00414352	1	10	10
_46428978654	1	2.3979	2.3979	0	2.77259	1	0	1	0	1	2	8	10	7.8	0.4	8	1	1	1	0	0	0.325083	0.325083	0	0.325083	4.30145	1.36619	3.93183	0.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0523998	0.0547124	0	0.16129	0.291636	0.0952467	0.171429	2.66088	0.404155	2.07173	1.37272	30	24	0.806452	0.839068	4.83933	0.681353	2.64513	1.93211	4.4	0	0	1	4.4	21.293	4.4	4.4	0	0.4	1.93573	0	0	0	0.4	1.93573	1	1	1	0.4	0.25	0.75	0.315789	0	0.0377358	0	1	0	1	1	0.00490196	0	0.00490196	0	0.2	0.1	0.2	0.2	0.546317	0.546317	0.546317	1.09263	0.75	0.666667	3.0933	2.98878	3.30198	2.8385	2.8385	2.8385	3.1375	3.1166	3.17924	10	-1.1	-1.1	0	-1.118	0.112129	-1.056	0.03888	-1.18	0.2038	0	1	0	0	0	1	0	0	0	1	0	0	-1.21	-1.30667	-1.365	-1.312	1	2	2	2	2	1	2	2	2	2	0	0.00996016	0.5	10	5	9	1.8	0	0	0	0	0	2.5	5.75	0.7	3	0.1	0	0.2	0.4	0.2	0.1	0	0	0	0	1	1	10	10
_46429793176	1	1.09861	0	1.09861	5.92158	1	1	1	0	1	0	2	6	0	0	0	1	0	0	0	0	0	0	0	0	4.21951	0	4.21951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.833333	0.833333	0.833333	1	0.833333	0	1	3.49651	0	3.13549	0	32	22	0.69697	0.919713	3.49651	0	0	0	4.4	0	0	0	4.4	15.3846	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2.11618	2.14527	2.4257	2.11618	2.11618	2.11618	2.11618	2.14527	2.4257	6	-1.38	-1.38	0	-1.38	5.91646e-32	-1.38	5.91646e-32	-3	0	0	1	0	0	0	1	0	0	0	1	0	0	-1.38	-1.38	-1.38	-1.38	1	1	1	1	1	1	1	1	1	1	0	0.0166003	1	6	6	6	1	0	0	0	0	0	2.5	5.75	0.166667	3	0	0	0	1	0	0	0	0	0	0	1	1	6	6
_46430051092	1	0	0	0	1.09861	0	0	0	0	0	0	3	10	0	0	0	1	3	1	0	0	1.16828	1.16828	1.16828	0.897946	3.76552	0.624837	3.3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.628288	0.624668	0	1	0.392478	0.145147	0.688889	2.99013	0.473293	2.64331	1.22592	14	10	0.733333	0.913081	2.70805	0	3.40543	1.04889	4.4	0	0	0	4.4	11.9154	4.4	4.4	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.736842	0	0.0769231	0	0	0	0	0	0.0666667	0	0	0	0	0	0	0	1.25309	0	0	0	1	1	4.17825	4.17825	4.17825	3.54338	3.54338	3.54338	4.17825	4.17825	4.17825	10	-1.5	-1.5	0	-1.39	0.0343333	-1.428	0.00692	-1.352	0.06672	0	1	0	0	0	1	0	0	0	1	0	0	-1.45	-1.44667	-1.345	-1.336	4	8	8	8	8	7	8	8	8	8	0	0.00996016	0.5	10	5	8	1.6	0	0	0	0	0	2.5	5.75	0.1	3	0	0	0	1	0	0	0	0	0	0	4.62963e-05	1	10	10
_46430079286	1	0	0	0	4.99721	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	4.20469	0	4.20469	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46574	0	3.13549	0	31	22	0.71875	0.92605	5.68698	0	0	0	4.925	0	0	1	4.4	25.0227	4.4	5.45	0.166667	0.166667	0.947829	0	0	0	0.166667	0.947829	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0.00338983	0	0.00338983	0	0	0	0	0	0.223927	0	0.223927	0	1	1	3.04282	3.15174	3.34433	3.04282	3.04282	3.04282	3.04282	3.15174	3.34433	1	1.66	1.66	0	1.66	0	1.66	0	-3	0	0	0	1	0	0	0	1	0	0	1	0	0	-0.67	-1.44667	-1.835	-2.068	1	1	1	1	1	1	1	1	1	1	0	0	0.166667	1	1	1	1	0	0	0	0	0	2.5	5.75	0	3	0	0	0	1	0	0	0	0	0	0	1	1	1	1
